Unit #GV001308I;0.51209367
Plant #OU300273S;5293.42220575
Plant #MX200217V;646.88869653
Plant #VC300055Q;4436.821404540001
Module #CM101143F;91.59684136
Plant #EY300227B;1044.84866054
Unit #ZM000467G;1.42425272
Plant #SZ200432X;196.49003696000003
Facility complex #OC400007T;3613.337140389999
Facility complex #XF400019H;17983.99016297
Plant #SO200633G;662.3939328299999
Plant #HZ200526K;407.58994644
Plant #NH200676Q;1055.77621888
Unit #QJ001552C;1.91586285
Facility complex #WA400034E;1303.08823625
Unit #QZ001253U;5.9627897999999995
Facility complex #EF400080V;1531.49654431
Plant #KZ200536U;429.56398948
Plant #RL300075V;5578.456580779999
Unit #EF000670W;3.0296878400000002
Plant #RW200126Q;863.3181699099999
Module #EI101166Z;62.26477286000001
Unit #CS001608T;6.40690108
Module #ES100424A;80.30035127
Facility complex #RH400057F;5410.038384230001
Unit #BE000912S;1.05999902
Plant #XX300097U;3257.3714997699994
Plant #BJ200441F;1056.45964808
Plant #BZ200552B;891.22703022
Unit #DD001208X;7.37866657
Plant #NC300199A;967.3971096700001
Module #AO100644Q;85.4347194
Module #OF101224P;77.20245355
Plant #KW200769R;565.8979556800001
Unit #QW000441F;4.30926336
Module #GM100215M;50.68580250000001
Plant #NP300106X;347.66425366000004
Unit #KU000032A;7.563305280000001
Unit #II000738C;1.3302453500000002
Module #FG100821C;75.40385968000001
Plant #CM300266V;1071.9934018699998
Plant #WX200038D;813.0728727300001
Plant #NI200607K;971.4187655800001
Plant #EC200524X;1044.51344004
Plant #HQ200386Q;560.3546321100001
Plant #UD300120V;5252.92740175
Module #TF101123T;92.94010727999999
Unit #HL000138E;6.933450799999999
Unit #CL001081X;9.102618399999999
Module #JN100082H;102.95568359999999
Unit #SI000974G;7.50568252
Module #HU100757L;100.72440714
Module #BC100567J;89.10353138
Module #PP100483Z;79.80213634
Unit #EH000938K;2.55539094
Plant #HM200504K;1056.86519717
Plant #FM200094D;513.85249523
Plant #OA300285V;1966.5586679500002
Plant #NL200440T;649.5710298599998
Unit #CK001378R;1.63632261
Module #OS101217V;43.33750899
Module #CQ100132O;81.13722777999999
Plant #UD200342X;474.85597907
Plant #RY200418V;220.46826413000002
Unit #YN001560A;4.98239892
Plant #NP200119B;601.3572062499999
Plant #UC300310W;2959.4432064999996
Plant #JS200083M;201.25974552000002
Module #DT100088O;85.22424922
Module #LM101193B;94.77801234
Plant #MC200518T;267.13741847000006
Plant #KM300049J;8185.548317060001
Plant #LG200213I;239.49022164999997
Plant #RS300203F;2783.17784143
Unit #BZ000955T;7.7138776799999995
Facility complex #NQ400079K;5368.33795781
Plant #HF300218A;1983.6410072299998
Plant #GZ200464H;287.82163117
Module #QH101141E;88.2881872
Unit #OO000201I;2.8775406900000005
Module #SO100369T;99.84243385
Module #PK100619G;79.53251097
Unit #DA000867N;0.65261756
Plant #AJ200714L;466.97603369999996
Plant #ST200291V;164.97918233000001
Unit #GU001270I;1.7429497499999997
Module #FZ100463J;68.68639503
Module #NJ100014B;39.915805889999994
Plant #XT300277U;1199.7578943100002
Module #TW100520X;92.73370056
Module #YR101094N;96.1610598
Plant #JN300086T;1022.2508209200001
Plant #UR300208O;7871.75871258
Module #VU100954Q;93.57357993000001
Plant #WO200211T;842.8008089500001
Module #YV100865B;70.38035474
Plant #SF200533M;972.32919231
Plant #YC300325Y;3189.86130712
Module #AJ101149W;67.58783022
Plant #TP200598K;309.7363009900001
Unit #TZ000953T;5.709899930000001
Facility complex #BU400072D;8591.44196321
Plant #VN200073L;919.6241036999999
Plant #HN200525I;1040.37024615
Plant #CY300062Z;547.28264976
Plant #XE300259C;250.84552189000001
Plant #AG200703I;1070.3841981100002
Plant #UC300129O;5031.61510457
Unit #SS001415M;4.49533612
Unit #TC000785C;4.69653856
Module #FK100004B;84.35228230999999
Module #PP100707Y;76.71831331
Plant #VI200289F;662.5485712
Plant #EP300184F;620.6869153399999
Unit #UQ001337Q;7.37420338
Facility complex #GP400021X;4836.97895586
Plant #DX200017M;864.14619377
Module #WA100455I;71.24077718999999
Unit #DS001429R;4.632036739999999
Plant #KR300214W;1209.63448058
Module #JF100524J;83.94679503
Module #UI100598K;32.01396588
Module #KA101138D;93.49386548999999
Module #LZ101222Z;91.89316744999999
Unit #MU000074M;5.087626200000001
Module #EV100113B;94.62877787000001
Module #FX100625M;94.16338415
Unit #OJ000801A;6.93106119
Plant #GN200426I;861.0348099500001
Unit #RL001163S;3.51749475
Plant #YR200315Y;1038.6843343
Plant #SQ200191B;1010.1809786700001
